_id,_masterChatId,_roomId,_chapterId,_scriptKey,_title,_firstLineValue,_noticeValue,_appearStampIdList,_masterReleaseLabelId
301100113,3011,1,301100113,3011_1_13,米雅 (私訊),米雅上線了,米雅上線了,"stamp_00_00000_0020,stamp_00_00000_0024,stamp_00_00000_0025,stamp_00_00000_0028,stamp_00_00000_0050,stamp_00_00000_0081",1
301100114,3011,1,301100114,3011_1_14,米雅 (私訊),米雅傳送了貼圖,米雅傳送了貼圖,"stamp_00_00000_0004,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0013,stamp_00_00000_0021,stamp_00_00000_0025,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0039,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0081",1
301100115,3011,1,301100115,3011_1_15,米雅 (私訊),米雅上線了,米雅上線了,"stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0024,stamp_00_00000_0038,stamp_00_00000_0046,stamp_00_00000_0054,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0089",1
301100201,3011,2,301100201,3011_2_1,米雅 (生日 2023),米雅上線了,米雅上線了,"stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0014,stamp_00_00000_0024,stamp_00_00000_0035,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0059,stamp_00_00000_0081",123120602
301100301,3011,3,301100301,3011_3_1,米雅 (生日 2023),米雅: Happy birthday，my dear friend!,米雅上線了,"stamp_00_00000_0001,stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0016,stamp_00_00000_0024,stamp_00_00000_0028,stamp_00_00000_0029,stamp_00_00000_0053,stamp_00_00000_0088",1
301100401,3011,16,301100401,3011_16_1,米雅 (New Year's 2024),米雅上線了,米雅上線了,"stamp_00_00000_0028,stamp_00_00000_0029,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0084,stamp_00_00000_0095,stamp_03_03011_0007",324010168
301100501,3011,17,301100501,3011_17_1,米雅 Valentine 2024,米雅: I'm giving you gift today,米雅: I have gift 為 you today.,"stamp_00_00000_0002,stamp_00_00000_0019,stamp_00_00000_0051,stamp_00_00000_0053,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0059,stamp_00_00000_0060",324021462
301100701,3011,7,301100701,3011_7_1,米雅 (4月 2023),米雅上線了,米雅上線了,"stamp_00_00000_0011,stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0054",1
301100801,3011,8,301100801,3011_8_1,米雅 (5月 2023),米雅上線了,米雅上線了,"stamp_00_00000_0001,stamp_00_00000_0011,stamp_00_00000_0046,stamp_00_00000_0050,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0061",1
301100901,3011,9,301100901,3011_9_1,米雅 (6月 2023),米雅上線了,米雅上線了,"stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0023,stamp_00_00000_0028,stamp_00_00000_0050,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0081,stamp_00_00000_0095",323062704
301101001,3011,10,301101001,3011_10_1,米雅 (7月 2023),米雅: Can I ask you something?,米雅上線了,"stamp_00_00000_0023,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0061",323070304
301101101,3011,11,301101101,3011_11_1,米雅 (Summer Vacation 2023),米雅上線了,米雅上線了,"stamp_00_00000_0009,stamp_00_00000_0028,stamp_00_00000_0038,stamp_00_00000_0050,stamp_00_00000_0081",323080603
301101201,3011,12,301101201,3011_12_1,米雅 (9月 2023),米雅上線了,米雅上線了,"stamp_00_00000_0005,stamp_00_00000_0020,stamp_00_00000_0023,stamp_00_00000_0028,stamp_00_00000_0029,stamp_00_00000_0044,stamp_00_00000_0060,stamp_00_00000_0081",323091204
301101301,3011,13,301101301,3011_13_1,米雅 (Halloween 2023),米雅: Happy Halloween!!,米雅: I went 至 look at fall colors!,"stamp_00_00000_0011,stamp_00_00000_0013,stamp_00_00000_0017,stamp_00_00000_0030,stamp_00_00000_0059,stamp_00_00000_0081",323103160
301101401,3011,14,301101401,3011_14_1,米雅 (11月 2023),米雅: I went 至 look at fall colors!,米雅: I went 至 look at fall colors!,"stamp_00_00000_0005,stamp_00_00000_0015,stamp_00_00000_0023,stamp_00_00000_0057,stamp_00_00000_0081",323112405
301101501,3011,15,301101501,3011_15_1,米雅 (Christmas 2023),米雅上線了,米雅上線了,"stamp_00_00000_0021,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0060",323122542
301101801,3011,18,301101801,3011_18_1,米雅 (White Day 2024),米雅: Hi.,米雅: Hi.,"stamp_00_00000_0012,stamp_00_00000_0028,stamp_00_00000_0029,stamp_00_00000_0038,stamp_00_00000_0054,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0082",324031463
301200101,3012,1,301200101,3012_1_1,嵐珠 (私訊),嵐珠: Ni hao!,嵐珠: Ni hao!,"stamp_00_00000_0009,stamp_00_00000_0079,stamp_00_00000_0094,stamp_00_00000_0095",1
301200102,3012,1,301200102,3012_1_2,嵐珠 (私訊),嵐珠: Ni hao!,嵐珠: Ni hao!,"stamp_00_00000_0001,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0037,stamp_00_00000_0054,stamp_00_00000_0061,stamp_00_00000_0080",1
301200103,3012,1,301200103,3012_1_3,嵐珠 (私訊),嵐珠: Ni hao!,嵐珠: Ni hao!,"stamp_00_00000_0007,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0046,stamp_00_00000_0052,stamp_00_00000_0081,stamp_00_00000_0084",1
301200104,3012,1,301200104,3012_1_4,嵐珠 (私訊),嵐珠: Haai!,嵐珠: Haai!,"stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0023,stamp_00_00000_0050,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0087",1
301200105,3012,1,301200105,3012_1_5,嵐珠 (私訊),嵐珠上線了,嵐珠上線了,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0013,stamp_00_00000_0014,stamp_00_00000_0016,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0025,stamp_00_00000_0029,stamp_00_00000_0040,stamp_00_00000_0051,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0079,stamp_03_03012_0009",1
301200106,3012,1,301200106,3012_1_6,嵐珠 (私訊),嵐珠: Haai!,嵐珠: Haai!,"stamp_00_00000_0020,stamp_00_00000_0027,stamp_00_00000_0028,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0091",1
301200107,3012,1,301200107,3012_1_7,嵐珠 (私訊),嵐珠上線了,嵐珠上線了,"stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0029,stamp_00_00000_0053,stamp_00_00000_0060,stamp_00_00000_0087,stamp_00_00000_0088,stamp_00_00000_0094",1
301200108,3012,1,301200108,3012_1_8,嵐珠 (私訊),嵐珠: Haai!,嵐珠: Haai!,"stamp_00_00000_0005,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0085,stamp_00_00000_0088",1
301200109,3012,1,301200109,3012_1_9,嵐珠 (私訊),嵐珠: response 至 你的article was unbelievable!,嵐珠: response 至 你的article was unbelievable!,"stamp_00_00000_0006,stamp_00_00000_0020,stamp_00_00000_0037,stamp_00_00000_0051,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0084,stamp_03_03012_0009",1
301200110,3012,1,301200110,3012_1_10,嵐珠 (私訊),嵐珠傳送了貼圖,嵐珠傳送了貼圖,"stamp_00_00000_0012,stamp_00_00000_0025,stamp_00_00000_0059,stamp_00_00000_0083,stamp_00_00000_0090",1
301200111,3012,1,301200111,3012_1_11,嵐珠 (私訊),嵐珠: Hey！Listen 至 this!,嵐珠: Hey！Listen 至 this!,"stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0048,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0079",1
301200112,3012,1,301200112,3012_1_12,嵐珠 (私訊),嵐珠上線了,嵐珠上線了,"stamp_00_00000_0016,stamp_00_00000_0053,stamp_00_00000_0071,stamp_00_00000_0087,stamp_00_00000_0088",1
301200113,3012,1,301200113,3012_1_13,嵐珠 (私訊),嵐珠上線了,嵐珠上線了,"stamp_00_00000_0012,stamp_00_00000_0013,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0025,stamp_00_00000_0051,stamp_00_00000_0061",1
301200114,3012,1,301200114,3012_1_14,嵐珠 (私訊),嵐珠: Ha luo!,嵐珠: Ha luo!,"stamp_00_00000_0028,stamp_00_00000_0077,stamp_00_00000_0079,stamp_00_00000_0082,stamp_00_00000_0088",1
301200115,3012,1,301200115,3012_1_15,嵐珠 (私訊),嵐珠上線了,嵐珠上線了,"stamp_00_00000_0004,stamp_00_00000_0010,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0078,stamp_00_00000_0079,stamp_00_00000_0081",1
301200201,3012,18,301200201,3012_18_1,嵐珠 (生日 2024),嵐珠上線了,嵐珠上線了,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0034,stamp_00_00000_0050,stamp_00_00000_0066,stamp_00_00000_0090",124021502
301200301,3012,3,301200301,3012_3_1,嵐珠 (生日 2023),嵐珠: Today's 你的birthday，right?!,嵐珠: Today's 你的birthday，right?!,"stamp_00_00000_0004,stamp_00_00000_0012,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0030,stamp_00_00000_0054,stamp_00_00000_0059",1
301200401,3012,16,301200401,3012_16_1,嵐珠 (New Year's 2024),嵐珠: Xin Nian Kuai Le!,嵐珠: Xin Nian Kuai Le!,"stamp_00_00000_0020,stamp_00_00000_0021,stamp_00_00000_0054,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0087",324010169
301200501,3012,17,301200501,3012_17_1,Ranju Valentine 2024,Ranju: Today is valentine's day,嵐珠: Today is Valentine's Day.,"stamp_00_00000_0001,stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0094",324021463
301200701,3012,7,301200701,3012_7_1,嵐珠 (4月 2023),嵐珠: We're going cherry blossom viewing!,嵐珠: We're going cherry blossom viewing!,"stamp_00_00000_0019,stamp_00_00000_0048,stamp_00_00000_0060,stamp_00_00000_0076,stamp_00_00000_0079,stamp_00_00000_0084,stamp_00_00000_0087,stamp_00_00000_0088",1
301200801,3012,8,301200801,3012_8_1,嵐珠 (5月 2023),嵐珠上線了,嵐珠上線了,"stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0050,stamp_00_00000_0059,stamp_00_00000_0061,stamp_00_00000_0079",1
301200901,3012,9,301200901,3012_9_1,嵐珠 (6月 2023),嵐珠: I read 你的article.,嵐珠: I read 你的article.,"stamp_00_00000_0009,stamp_00_00000_0020,stamp_00_00000_0057,stamp_00_00000_0060",323060704
301201001,3012,10,301201001,3012_10_1,嵐珠 (7月 2023),嵐珠: Okay，let's lock this down!!,嵐珠: Okay，let's lock this down!!,"stamp_00_00000_0001,stamp_00_00000_0014,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0054,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0083",323072112
301201101,3012,11,301201101,3012_11_1,嵐珠 (Summer Vacation 2023),嵐珠: I heard there was festival near 你的school today.,嵐珠: I heard there was festival near 你的school today.,"stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0011,stamp_00_00000_0019,stamp_00_00000_0022,stamp_00_00000_0061,stamp_00_00000_0081,stamp_00_00000_0088",323082004
301201201,3012,12,301201201,3012_12_1,嵐珠 (9月 2023),嵐珠上線了,嵐珠上線了,"stamp_00_00000_0005,stamp_00_00000_0019,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0061,stamp_00_00000_0079",323090115
301201301,3012,13,301201301,3012_13_1,嵐珠 (Halloween 2023),嵐珠: 万圣节快乐!!,嵐珠: 万圣节快乐!!,"stamp_00_00000_0013,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0045,stamp_00_00000_0051,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0079",323103161
301201401,3012,14,301201401,3012_14_1,嵐珠 (11月 2023),嵐珠上線了,嵐珠上線了,"stamp_00_00000_0011,stamp_00_00000_0020,stamp_00_00000_0021,stamp_00_00000_0025,stamp_00_00000_0054,stamp_00_00000_0059,stamp_00_00000_0079,stamp_00_00000_0082",323112406
301201501,3012,15,301201501,3012_15_1,嵐珠 (Christmas 2023),嵐珠: Shengdan Jie Kuai Le!,嵐珠: Shengdan Jie Kuai Le!,"stamp_00_00000_0012,stamp_00_00000_0023,stamp_00_00000_0028,stamp_00_00000_0076,stamp_00_00000_0081,stamp_03_03012_0009",323122543
301201901,3012,19,301201901,3012_19_1,嵐珠 (White Day 2024),嵐珠上線了,嵐珠上線了,"stamp_00_00000_0010,stamp_00_00000_0020,stamp_00_00000_0038,stamp_00_00000_0053,stamp_00_00000_0060,stamp_00_00000_0079",324031464
309900101,3099,1,309900101,3099_1_1,Yu (Summer Festival 2023),Yu: That 演唱會 was so awesome!!!,Yu: That 演唱會 was so awesome!!!,"stamp_00_00000_0006,stamp_00_00000_0007,stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0015,stamp_00_00000_0019,stamp_00_00000_0040,stamp_00_00000_0046,stamp_00_00000_0060,stamp_00_00000_0071,stamp_00_00000_0076",323082802
309900201,3099,2,309900201,3099_2_1,Yu (Joint Festival 2023),Yu: I can't believe it!,Yu: I can't believe it!,"stamp_00_00000_0004,stamp_00_00000_0007,stamp_00_00000_0016,stamp_00_00000_0059,stamp_00_00000_0079,stamp_00_00000_0085",323120802
310100101,3101,1,310100101,3101_1_1,虹咲,步夢: Is group chat all set up right?,步夢: Is group chat all set up right?,"stamp_00_00000_0007,stamp_00_00000_0008,stamp_00_00000_0009,stamp_00_00000_0012,stamp_00_00000_0021,stamp_00_00000_0028,stamp_00_00000_0060,stamp_00_00000_0095",1
310100102,3101,1,310100102,3101_1_2,虹咲,嵐珠: Ni hao，everybody!,嵐珠: Ni hao，everybody!,"stamp_00_00000_0021,stamp_00_00000_0035,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0079",1
310100103,3101,1,310100103,3101_1_3,虹咲,Yu: Get load 的 this!,Yu: Get load 的 this!,"stamp_00_00000_0006,stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0012,stamp_00_00000_0019,stamp_00_00000_0028,stamp_00_00000_0035,stamp_00_00000_0036,stamp_00_00000_0083",1
310100104,3101,1,310100104,3101_1_4,虹咲,果林: Sorry，艾瑪.,果林: Sorry，艾瑪.,"stamp_00_00000_0009,stamp_00_00000_0020,stamp_00_00000_0050",1
310100105,3101,1,310100105,3101_1_5,虹咲,雫: Not 於 least!!,雫: Not 於 least!!,"stamp_00_00000_0007,stamp_00_00000_0017,stamp_00_00000_0029,stamp_00_00000_0054",1
310100106,3101,1,310100106,3101_1_6,虹咲,彼方傳送了貼圖,彼方傳送了貼圖,"stamp_00_00000_0010,stamp_00_00000_0017,stamp_00_00000_0077,stamp_00_00000_0084",1
310100107,3101,1,310100107,3101_1_7,虹咲,愛上線了,愛上線了,"stamp_00_00000_0009,stamp_00_00000_0035,stamp_00_00000_0057,stamp_00_00000_0095",1
310100108,3101,1,310100108,3101_1_8,虹咲,璃奈: I made game we can all play together.,璃奈: I made game we can all play together.,"stamp_00_00000_0037,stamp_00_00000_0054,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0087",1
310100109,3101,1,310100109,3101_1_9,虹咲,米雅: I'm so exhausted.,米雅: I'm so exhausted.,"stamp_00_00000_0005,stamp_00_00000_0010,stamp_00_00000_0019,stamp_00_00000_0025,stamp_00_00000_0026,stamp_00_00000_0028,stamp_00_00000_0041,stamp_00_00000_0092",1
310100110,3101,1,310100110,3101_1_10,虹咲,愛: Y'all aren't gonna believe this!,愛: Y'all aren't gonna believe this!,"stamp_00_00000_0007,stamp_00_00000_0052,stamp_00_00000_0076,stamp_00_00000_0077,stamp_03_03005_0006",1
310100111,3101,1,310100111,3101_1_11,虹咲,霞: SOS!,霞: SOS!,"stamp_00_00000_0010,stamp_00_00000_0017,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0080",1
310100112,3101,1,310100112,3101_1_12,虹咲,栞子: Everyone，we'll be taking break 來自 practices starting tomorrow.,栞子: Everyone，we'll be taking break 來自 practices starting tomorrow.,"stamp_00_00000_0025,stamp_00_00000_0028,stamp_00_00000_0082",1
310100113,3101,1,310100113,3101_1_13,虹咲,艾瑪: It looks like I lost my school uniform's ribbon.,艾瑪: It looks like I lost my school uniform's ribbon.,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0021,stamp_00_00000_0046,stamp_00_00000_0058,stamp_00_00000_0083",1
310100114,3101,1,310100114,3101_1_14,虹咲,雪菜: Fantastic news!!!,雪菜: Fantastic news!!!,"stamp_00_00000_0020,stamp_00_00000_0021,stamp_00_00000_0029,stamp_00_00000_0048,stamp_00_00000_0086",1
310100115,3101,1,310100115,3101_1_15,虹咲,Yu上線了,Yu上線了,"stamp_00_00000_0009,stamp_00_00000_0088",1
310100201,3101,2,310100201,3101_2_1,虹咲 (Spring 2023),愛: Ay yi yi!,愛: Ay yi yi!,"stamp_00_00000_0014,stamp_00_00000_0016,stamp_00_00000_0017,stamp_00_00000_0019,stamp_00_00000_0030,stamp_00_00000_0035,stamp_00_00000_0046,stamp_00_00000_0049,stamp_00_00000_0054,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0094",1
310100301,3101,3,310100301,3101_3_1,愛 (生日 Party 2023): Part 1,璃奈: Is everyone ready 為 tomorrow?,璃奈: Is everyone ready 為 tomorrow?,"stamp_00_00000_0005,stamp_00_00000_0050,stamp_00_00000_0079",123053002
310100401,3101,4,310100401,3101_4_1,愛 (生日 Party 2023): Part 2,愛: 曜 guys！Thanks 為 everything today!,愛: 曜 guys！Thanks 為 everything today!,"stamp_00_00000_0007,stamp_00_00000_0010,stamp_00_00000_0020,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0088",123053002
310100501,3101,5,310100501,3101_5_1,虹咲 (Event Prep 2023),雫: Oh dear，I've got bad news!,雫: Oh dear，I've got bad news!,"stamp_00_00000_0001,stamp_00_00000_0025,stamp_00_00000_0028,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0057,stamp_00_00000_0060",323061806
310100601,3101,6,310100601,3101_6_1,果林 (生日 Party 2023): Part 1,嵐珠: 果林，you still up?,嵐珠: 果林，you still up?,"stamp_00_00000_0010,stamp_00_00000_0040,stamp_00_00000_0054,stamp_00_00000_0075,stamp_00_00000_0079,stamp_00_00000_0083,stamp_03_03006_0002,stamp_03_03012_0009",123062902
310100701,3101,7,310100701,3101_7_1,果林 (生日 Party 2023): Part 2,果林: Thanks 為 surprise party—it really...,果林: Thanks 為 surprise party—it really...,"stamp_00_00000_0019,stamp_00_00000_0057,stamp_00_00000_0076,stamp_00_00000_0081,stamp_00_00000_0087,stamp_00_00000_0088",123062902
310100801,3101,8,310100801,3101_8_1,虹咲 (Summer 2023),嵐珠: I wanna lock down our summer plans!,嵐珠: I wanna lock down our summer plans!,"stamp_00_00000_0007,stamp_00_00000_0008,stamp_00_00000_0012,stamp_00_00000_0023,stamp_00_00000_0024,stamp_00_00000_0088",323071304
310100901,3101,9,310100901,3101_9_1,雪菜 (生日 Party 2023): Part 1,霞: Hey，everyone!,霞: Hey，everyone!,"stamp_00_00000_0004,stamp_00_00000_0006,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0014,stamp_00_00000_0015,stamp_00_00000_0087,stamp_00_00000_0093,stamp_00_00000_0094",123080802
310101001,3101,10,310101001,3101_10_1,雪菜 (生日 Party 2023): Part 2,雪菜: Thank you so much 為 what you did today!!!!,雪菜: Thank you so much 為 what you did today!!!!,"stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0034,stamp_00_00000_0077,stamp_00_00000_0084,stamp_03_03002_0008",123080802
310101101,3101,11,310101101,3101_11_1,虹咲 (Summer Festival 2023),Yu: Ooh，I can't wait 為 演唱會 tomorrow!,Yu: Ooh，I can't wait 為 演唱會 tomorrow!,"stamp_00_00000_0006,stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0019,stamp_00_00000_0033,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0051,stamp_00_00000_0060,stamp_00_00000_0071,stamp_00_00000_0077,stamp_00_00000_0089,stamp_00_00000_0094,stamp_03_03002_0008,stamp_03_03011_0007",323082606
310101201,3101,12,310101201,3101_12_1,虹咲 (Fall 2023),栞子: Would you like 至 start book club 與 me?,栞子: Would you like 至 start book club 與 me?,"stamp_00_00000_0005,stamp_00_00000_0027,stamp_00_00000_0029,stamp_00_00000_0052,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0060,stamp_03_03006_0002",323091206
310101301,3101,13,310101301,3101_13_1,栞子 (生日 Party 2023): Part 1,Yu: Hey-hey!,Yu: Hey-hey!,"stamp_00_00000_0003,stamp_00_00000_0007,stamp_00_00000_0011,stamp_00_00000_0017,stamp_00_00000_0029,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0088,stamp_03_03002_0008",123100502
310101401,3101,14,310101401,3101_14_1,栞子 (生日 Party 2023): Part 2,愛: Yo yo!,愛: Yo yo!,"stamp_00_00000_0004,stamp_00_00000_0009,stamp_00_00000_0017,stamp_00_00000_0051,stamp_00_00000_0052,stamp_00_00000_0079",123100502
310101501,3101,15,310101501,3101_15_1,虹咲 Half Anniversary,Yu: Hey，isn't tomorrow six-month anniversary 的 當 we first met...,Yu: Hey，isn't tomorrow six-month anniversary 的 當 we first met...,"stamp_00_00000_0007,stamp_00_00000_0019,stamp_00_00000_0034,stamp_00_00000_0051,stamp_00_00000_0060,stamp_00_00000_0066,stamp_00_00000_0077,stamp_00_00000_0087",323101403
310101601,3101,16,310101601,3101_16_1,璃奈 (生日 Party 2023): Part 1,愛: Rinari!,愛: Rinari!,"stamp_00_00000_0007,stamp_00_00000_0021,stamp_00_00000_0024,stamp_00_00000_0051,stamp_00_00000_0066,stamp_00_00000_0076,stamp_00_00000_0077,stamp_00_00000_0087,stamp_00_00000_0094,stamp_03_03009_0009",123111302
310101701,3101,17,310101701,3101_17_1,璃奈: (生日 Party 2023): Part 2,璃奈: Thanks 為 everything today.,璃奈: Thanks 為 everything today.,"stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0027,stamp_00_00000_0051,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0079",123111302
310101801,3101,18,310101801,3101_18_1,虹咲 (11月 21，2023),霞: Hey，everyone!,霞: Hey，everyone!,"stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0036,stamp_00_00000_0052,stamp_00_00000_0083",323112106
310101901,3101,19,310101901,3101_19_1,米雅 (生日 Party 2023): Part 1,璃奈: Hey 米雅，did you know?,璃奈: Hey 米雅，did you know?,"stamp_00_00000_0004,stamp_00_00000_0007,stamp_00_00000_0022,stamp_00_00000_0037,stamp_00_00000_0053,stamp_00_00000_0061,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0082",123120602
